Time,Value,Label
7965.2825501,56,0
7970.2825501,57,0
7975.2825501,57,0
7981.2825501,57,0
7986.2825501,57,0
7992.28252006,55,0
7996.2825501,55,0
8001.2825501,54,0
8006.2825501,53,0
8012.2825501,53,0
8017.2825501,53,0
8022.2825501,53,0
8027.28252006,53,0
8033.2825501,56,0
8037.28252006,55,0
8043.2825501,54,0
8051.2825501,54,0
8052.28252006,54,0
8060.2825501,55,0
8062.28252006,55,0
8067.28252006,55,0
8072.28252006,55,0
8080.2825501,54,0
8082.2825501,54,0
8092.2825501,53,0
8095.2825501,53,0
8098.2825501,54,0
8107.2825501,56,0
8111.2825501,58,0
8113.2825501,58,0
8118.2825501,57,0
8123.28252006,55,0
8128.2825501,54,0
8133.2825501,55,0
8142.2825501,55,0
8143.2825501,55,0
8149.2825501,55,0
8153.28252006,54,0
8160.28252006,55,0
8163.2825501,55,0
8171.2825501,56,0
8173.2825501,56,0
8178.2825501,56,0
8183.28252006,56,0
8188.2825501,56,0
8193.2825501,55,0
8199.2825501,55,0
8204.2825501,55,0
8214.2825501,55,0
8215.2825501,55,0
8220.2825501,55,0
8228.28252006,54,0
8230.28252006,54,0
8235.2825501,56,0
8240.28252006,55,0
8246.2825501,56,0
8250.28252006,56,0
8255.2825501,55,0
8261.2825501,54,0
8267.2825501,56,0
8272.28252006,55,0
8278.28252006,55,0
8287.2825501,55,0
8288.28252006,56,0
8293.2825501,56,0
8298.2825501,55,0
8303.28252006,55,0
8308.28252006,55,0
8317.2825501,54,0
8318.2825501,54,0
8327.28252006,54,0
8329.28252006,54,0
8334.2825501,54,0
8339.2825501,54,0
8344.28252006,55,0
8349.28252006,54,0
8354.28252006,55,0
8361.2825501,56,0
8364.2825501,56,0
8369.28252006,57,0
8374.2825501,56,0
8379.2825501,56,0
8384.2825501,56,0
8391.2825501,56,0
8394.2825501,56,0
8400.28252006,56,0
8405.28252006,56,0
8410.2825501,55,0
8415.2825501,55,0
8420.2825501,56,0
8425.2825501,56,0
8430.2825501,56,0
8436.2825501,55,0
8442.2825501,54,0
8447.28252006,55,0
8453.2825501,53,0
8457.28252006,54,0
8462.2825501,55,0
8467.2825501,56,0
8472.2825501,56,0
8477.28252006,55,0
8487.2825501,56,0
8488.28252006,56,0
8493.2825501,55,0
8502.2825501,56,0
8503.2825501,56,0
8508.28252006,55,0
8515.2825501,55,0
8518.2825501,55,0
8523.2825501,55,0
8532.2825501,56,0
8533.28252006,56,0
8538.2825501,56,0
8543.28252006,56,0
8551.2825501,55,0
8553.2825501,55,0
8558.2825501,55,0
8564.2825501,55,0
8570.2825501,55,0
8575.2825501,55,0
8580.28252006,56,0
8585.2825501,55,0
8591.2825501,59,0
8597.28252006,57,0
8601.28252006,57,0
8609.2825501,57,0
8611.28252006,57,0
8616.2825501,57,0
8621.2825501,57,0
8627.28252006,56,0
8632.2825501,56,0
8636.28252006,56,0
8641.2825501,55,0
8646.2825501,55,0
8652.2825501,54,0
8659.28252006,54,0
8662.2825501,54,0
8668.2825501,54,0
8674.2825501,54,0
8679.28252006,57,0
8684.2825501,58,0
8692.2825501,58,0
8695.2825501,57,0
8701.2825501,57,0
8706.2825501,56,0
8711.2825501,54,0
8717.2825501,54,0
8723.2825501,54,0
8728.2825501,54,0
8735.28252006,54,0
8738.28252006,54,0
8743.2825501,54,0
8748.2825501,54,0
8755.2825501,54,0
8758.2825501,54,0
8763.2825501,54,0
8768.2825501,54,0
8774.2825501,54,0
8779.2825501,54,0
8786.2825501,55,0
8792.2825501,54,0
8794.2825501,54,0
8799.2825501,54,0
8806.28252006,55,0
8809.2825501,55,0
8814.2825501,55,0
8822.28252006,55,0
8824.2825501,55,0
8830.2825501,55,0
8835.2825501,55,0
8840.28252006,55,0
8845.2825501,55,0
8850.2825501,55,0
8857.2825501,56,0
8862.2825501,57,0
8867.2825501,57,0
8871.28252006,57,0
8876.28252006,56,0
8881.2825501,55,0
8887.2825501,55,0
8893.2825501,55,0
8899.28252006,55,0
8904.2825501,54,0
8909.28252006,54,0
8914.28252006,53,0
8919.2825501,53,0
8924.28252006,53,0
8931.2825501,55,0
8934.28252006,55,0
8939.2825501,56,0
8945.28252006,58,0
8953.28252006,74,0
8955.2825501,74,0
8964.2825501,56,0
8969.2825501,54,0
8974.2825501,54,0
8979.2825501,54,0
8984.2825501,55,0
8988.28252006,55,0
8994.28252006,55,0
8998.2825501,55,0
9001.2825501,55,0
9006.2825501,56,0
9011.2825501,56,0
9016.28252006,55,0
9021.2825501,53,0
9026.2825501,53,0
9031.2825501,53,0
9036.28252006,53,0
9043.2825501,53,0
9046.28252006,53,0
9051.28252006,53,0
9056.2825501,54,0
9061.2825501,54,0
9066.2825501,54,0
9071.28252006,54,0
9076.2825501,54,0
9081.2825501,54,0
9086.2825501,54,0
9091.2825501,55,0
9096.28252006,54,0
9101.28252006,55,0
9106.2825501,54,0
9111.2825501,54,0
9118.28252006,57,0
9121.28252006,58,0
9126.2825501,58,0
9131.2825501,59,0
9137.2825501,59,0
9143.2825501,59,0
9149.2825501,56,0
9153.2825501,55,0
9159.2825501,56,0
9164.2825501,57,0
9169.2825501,59,0
9174.28252006,59,0
9179.2825501,58,0
9184.2825501,59,0
9189.28252006,59,0
9194.2825501,59,0
9200.28252006,60,0
9205.28252006,60,0
9210.2825501,60,0
9216.2825501,59,0
9222.2825501,55,0
9227.28252006,55,0
9232.28252006,56,0
9239.2825501,59,0
9242.2825501,60,0
9248.2825501,64,0
9253.2825501,64,0
9262.2825501,60,0
9263.28252006,60,0
9269.2825501,59,0
9273.2825501,59,0
9278.2825501,59,0
9283.2825501,60,0
9288.2825501,64,0
9293.28252006,65,0
9298.28252006,65,0
9303.2825501,65,0
9308.28252006,58,0
9313.28252006,57,0
9318.2825501,59,0
9323.2825501,64,0
9329.28252006,67,0
9334.2825501,65,0
9340.28252006,64,0
9345.2825501,62,0
9350.2825501,62,0
9356.2825501,60,0
9361.2825501,60,0
9366.2825501,60,0
9371.2825501,60,0
9376.2825501,62,0
9381.2825501,65,0
9386.2825501,64,0
9391.2825501,64,0
9396.28252006,68,0
9401.2825501,68,0
9407.2825501,72,0
9412.2825501,71,0
9418.2825501,69,0
9424.28252006,72,0
9429.28252006,71,0
9434.2825501,71,0
9439.28252006,71,0
9444.28252006,69,0
9453.2825501,68,0
9454.28252006,68,0
9462.2825501,62,0
9464.28252006,62,0
9470.28252006,64,0
9474.2825501,65,0
9484.28252006,69,0
9485.2825501,71,0
9490.2825501,73,0
9495.28252006,76,0
9500.28252006,77,0
9505.2825501,76,0
9510.2825501,76,0
9515.2825501,76,0
9521.2825501,72,0
9526.2825501,73,0
9531.28252006,73,0
9536.2825501,73,0
9545.28252006,72,0
9547.2825501,72,0
9555.2825501,64,0
9561.2825501,61,0
9564.2825501,61,0
9570.2825501,63,0
9572.2825501,64,0
9577.2825501,65,0
9587.2825501,77,0
9590.2825501,77,0
9593.28252006,76,0
9599.2825501,74,0
9606.2825501,63,0
9613.28252006,61,0
9618.2825501,61,0
9619.28252006,61,0
9624.28252006,62,0
9634.28252006,62,0
9637.2825501,62,0
9640.2825501,62,0
9645.28252006,62,0
9650.28252006,62,0
9659.2825501,59,0
9660.2825501,59,0
9666.2825501,59,0
9671.28252006,58,0
9676.2825501,58,0
9682.2825501,59,0
9687.2825501,62,0
9692.2825501,67,0
9698.28252006,67,0
9703.28252006,64,0
9708.28252006,62,0
9713.28252006,62,0
9718.2825501,63,0
9723.2825501,65,0
9728.2825501,65,0
9733.28252006,64,0
9738.2825501,59,0
9743.2825501,58,0
9748.2825501,58,0
9753.2825501,68,0
9758.2825501,69,0
9767.2825501,61,0
9772.2825501,60,0
9773.2825501,60,0
9779.2825501,60,0
9788.2825501,59,0
9794.2825501,61,0
9798.2825501,61,0
9804.28252006,62,0
9806.28252006,62,0
9811.2825501,63,0
9816.28252006,62,0
9821.2825501,60,0
9826.28252006,57,0
9834.2825501,57,0
9838.2825501,57,0
9842.28252006,59,0
9847.2825501,59,0
9852.2825501,59,0
9859.2825501,59,0
9862.2825501,58,0
9867.2825501,58,0
9872.2825501,59,0
9878.2825501,61,0
9883.28252006,62,0
9888.28079009,63,0
9893.28079009,62,0
9898.28081989,61,0
9906.28081989,59,0
9909.28079009,59,0
9915.28081989,59,0
9919.28079009,62,0
9924.28081989,65,0
9931.28081989,64,0
9935.28081989,63,0
9940.28081989,64,0
9945.28081989,64,0
9950.28081989,67,0
9955.28081989,68,0
9960.28081989,67,0
9965.28079009,65,0
9970.28079009,65,0
9975.28081989,65,0
9980.28079009,65,0
9985.28079009,62,0
9991.28079009,61,0
10000.2808199,57,0
10001.2808199,57,0
10010.2808199,59,0
10012.2807901,59,0
10020.2808199,59,0
10022.2808199,59,0
10028.2807901,59,0
10033.2807901,59,0
10038.2807901,59,0
10043.2808199,59,0
10048.2807901,59,0
10057.2807901,61,0
10059.2808199,61,0
10064.2808199,62,0
10069.2808199,61,0
10075.2807901,61,0
10080.2807901,62,0
10085.2807901,62,0
10090.2807901,65,0
10095.2808199,65,0
10100.2807901,61,0
10105.2808199,62,0
10110.2807901,61,0
10115.2808199,59,0
10120.2808199,59,0
10126.2808199,58,0
10131.2808199,56,0
10137.2808199,55,0
10142.2807901,54,0
10149.2808199,54,0
10153.2807901,56,0
10159.2807901,59,0
10162.2808199,59,0
10168.2807901,60,0
10173.2808199,61,0
10179.2807901,61,0
10184.2808199,62,0
10190.2808199,62,0
10195.2807901,59,0
10200.2808199,59,0
10206.2808199,59,0
10211.2808199,59,0
10216.2808199,59,0
10226.2808199,57,0
10228.2808199,56,0
10234.2807901,57,0
10240.2808199,58,0
10245.2808199,59,0
10250.2808199,59,0
10253.2807901,60,0
10258.2808199,60,0
10264.2808199,60,0
10269.2808199,60,0
10275.2807901,60,0
10280.2808199,60,0
10285.2808199,58,0
10291.2807901,57,0
10296.2807901,57,0
10301.2808199,57,0
10306.2808199,58,0
10311.2807901,59,0
10316.2807901,58,0
10323.2808199,59,0
10326.2808199,60,0
10331.2807901,60,0
10336.2808199,60,0
10341.2807901,60,0
10346.2807901,60,0
10351.2808199,59,0
10356.2807901,59,0
10361.2808199,59,0
10371.2808199,56,0
10372.2808199,56,0
10377.2808199,57,0
10382.2808199,56,0
10387.2807901,56,0
10393.2808199,56,0
10397.2808199,56,0
10402.2807901,56,0
10407.2808199,56,0
10413.2807901,56,0
10418.2808199,56,0
10423.2808199,56,0
10428.2808199,56,0
10437.2808199,56,0
10438.2807901,56,0
10445.2807901,55,0
10448.2808199,55,0
10453.2807901,55,0
10463.2807901,57,0
10464.2808199,57,0
10469.2808199,57,0
10475.2808199,57,0
10485.2807901,57,0
10487.2808199,57,0
10492.2807901,57,0
10497.2807901,57,0
10502.2807901,56,0
10507.2808199,56,0
10512.2807901,55,0
10520.2808199,59,0
10522.2808199,59,0
10528.2807901,59,0
10533.2808199,58,0
10538.2808199,57,0
10545.2808199,56,0
10548.2808199,56,0
10553.2808199,56,0
10558.2807901,56,0
10563.2808199,56,0
10569.2807901,56,0
10574.2808199,56,0
10579.2807901,57,0
10584.2808199,57,0
10589.2808199,56,0
10595.2807901,56,0
10600.2808199,56,0
10605.2808199,56,0
10610.2808199,56,0
10618.2807901,56,0
10621.2808199,55,0
10626.2807901,55,0
10634.2808199,58,0
10636.2807901,58,0
10642.2808199,58,0
10647.2808199,57,0
10652.2808199,57,0
10657.2807901,55,0
10662.2808199,55,0
10669.2807901,55,0
10672.2807901,55,0
10677.2807901,56,0
10682.2808199,55,0
10687.2807901,55,0
10696.2808199,59,0
10697.2807901,60,0
10702.2808199,59,0
10711.2808199,57,0
10713.2808199,57,0
10719.2808199,57,0
10725.2808199,57,0
10731.2808199,57,0
10737.2808199,57,0
10743.2808199,56,0
10748.2807901,56,0
10753.2807901,56,0
10760.2808199,56,0
10763.2808199,56,0
10768.2808199,56,0
10773.2807901,56,0
10778.2807901,58,0
10783.2807901,58,0
10788.2807901,65,0
10793.2807901,60,0
10801.2808199,57,0
10806.2807901,57,0
10808.2808199,57,0
10813.2808199,57,0
10823.2807901,57,0
10825.2808199,57,0
10833.2808199,57,0
10837.2808199,57,0
10842.2808199,57,0
10847.2808199,57,0
10852.2807901,57,0
10857.2808199,57,0
10862.2808199,59,0
10868.2807901,59,0
10874.2807901,58,0
10879.2808199,57,0
10887.2807901,57,0
10889.2808199,57,0
10897.2807901,56,0
10899.2808199,56,0
10904.2808199,56,0
10909.2807901,56,0
10914.2807901,57,0
10919.2808199,57,0
10924.2807901,56,0
10929.2808199,56,0
10935.2808199,56,0
10939.2808199,56,0
10944.2808199,55,0
10949.2808199,55,0
10955.2808199,56,0
10959.2807901,56,0
10964.2808199,56,0
10970.2807901,55,0
10975.2808199,54,0
10980.2808199,55,0
10985.2808199,56,0
10990.2808199,56,0
10996.2808199,56,0
11001.2808199,56,0
11006.2808199,56,0
11012.2808199,56,0
11017.2807901,56,0
11022.2808199,56,0
11027.2808199,56,0
11032.2808199,56,0
11038.2808199,55,0
11044.2808199,55,0
11049.2807901,56,0
11054.2807901,56,0
11059.2808199,56,0
11064.2808199,56,0
11069.2807901,56,0
11074.2808199,56,0
11080.2808199,56,0
11086.2808199,56,0
11092.2808199,56,0
11098.2807901,56,0
11103.2808199,55,0
11111.2808199,55,0
11114.2807901,55,0
11119.2808199,55,0
11125.2808199,55,0
11131.2808199,55,0
11137.2808199,57,0
11142.2808199,56,0
11147.2808199,56,0
11152.2807901,56,0
11157.2808199,56,0
11162.2808199,56,0
11167.2808199,56,0
11172.2807901,57,0
11177.2808199,57,0
11183.2807901,56,0
11188.2807901,57,0
11193.2808199,57,0
11198.2808199,59,0
11204.2808199,58,0
11209.2807901,57,0
11214.2808199,58,0
11219.2808199,58,0
11224.2808199,57,0
11230.2808199,57,0
11235.2807901,57,0
11240.2807901,57,0
11245.2808199,57,0
11250.2808199,57,0
11255.2808199,57,0
11260.2808199,57,0
11265.2808199,57,0
11270.2808199,57,0
11276.2808199,57,0
11282.2808199,57,0
11287.2808199,57,0
11293.2807901,57,0
11298.2807901,57,0
11303.2807901,57,0
11308.2808199,57,0
11314.2807901,57,0
11320.2807901,57,0
11325.2808199,57,0
11331.2808199,56,0
11335.2808199,57,0
11340.2808199,56,0
11345.2808199,54,0
11355.2808199,56,0
11356.2808199,56,0
11361.2808199,57,0
11367.2807901,57,0
11372.2808199,56,0
11377.2807901,57,0
11382.2808199,57,0
11388.2808199,57,0
11394.2808199,56,0
11399.2807901,57,0
11404.2807901,57,0
11409.2808199,57,0
11414.2808199,57,0
11420.2808199,57,0
11426.2807901,56,0
11433.2808199,55,0
11436.2808199,55,0
11442.2808199,56,0
11448.2807901,56,0
11453.2808199,56,0
11458.2807901,56,0
11463.2808199,55,0
11468.2808199,55,0
11473.2808199,55,0
11478.2808199,56,0
11484.2808199,56,0
11489.2808199,56,0
11494.2808199,56,0
11499.2808199,56,0
11504.2808199,56,0
11510.2808199,56,0
11515.2807901,56,0
11520.2808199,56,0
11526.2808199,56,0
11531.2807901,56,0
11540.2808199,53,0
11545.2807901,54,0
11547.2808199,55,0
11552.2807901,55,0
11557.2808199,55,0
11563.2808199,55,0
11568.2808199,56,0
11572.2808199,59,0
11578.2808199,56,0
11583.2807901,57,0
11590.2808199,58,0
11593.2807901,59,0
11598.2808199,59,0
11603.2808199,57,0
11609.2807901,57,0
11614.2808199,57,0
11619.2808199,56,0
11624.2808199,56,0
11629.2808199,56,0
11634.2808199,56,0
11639.2808199,56,0
11649.2807901,55,0
11650.2808199,55,0
11655.2808199,55,0
11662.2807901,55,0
11665.2807901,54,0
11670.2808199,54,0
11676.2808199,55,0
11681.2807901,55,0
11686.2808199,55,0
11693.2808199,55,0
11700.2808199,56,0
11701.2807901,56,0
11706.2808199,56,0
11716.2808199,56,0
11717.2807901,56,0
11722.2808199,56,0
11727.2808199,56,0
11733.2808199,56,0
11738.2807901,56,0
11746.2808199,56,0
11749.2808199,56,0
11755.2808199,57,0
11760.2807901,57,0
11765.2807901,57,0
11770.2807901,57,0
11775.2808199,57,0
11780.2808199,57,0
11785.2808199,56,0
11790.2808199,56,0
11795.2807901,56,0
11800.2808199,56,0
11805.2808199,56,0
11810.2808199,56,0
11819.2808199,68,0
11824.2808199,65,0
11826.2808199,65,0
11834.2807901,61,0
11836.2807901,62,0
11845.2807901,59,0
11847.2808199,60,0
11853.2808199,64,0
11860.2808199,59,0
11863.2808199,59,0
11869.2808199,63,0
11874.2808199,59,0
11880.2808199,57,0
11887.2808199,56,0
11890.2807901,56,0
11895.2807901,56,0
11902.2808199,56,0
11907.2808199,59,0
11911.2808199,59,0
11916.2808199,59,0
11922.2808199,59,0
11930.2808199,59,0
11932.2808199,59,0
11937.2807901,59,0
11942.2808199,58,0
11947.2807901,59,0
11952.2808199,62,0
11961.2808199,71,0
11962.2808199,69,0
11971.2807901,59,0
11976.2808199,59,0
11978.2808199,58,0
11983.2808199,58,0
11989.2808199,57,0
11994.2807901,57,0
11999.2807901,57,0
12004.2807901,57,0
12009.2807901,57,0
12014.2808199,57,0
12020.2807901,56,0
12024.2807901,57,0
12029.2808199,59,0
12034.2808199,62,0
12039.2808199,65,0
12044.2808199,65,0
12049.2808199,65,0
12054.2807901,65,0
12059.2808199,65,0
12069.2808199,89,0
12072.2808199,87,0
12080.2808199,72,0
12081.2807901,72,0
12086.2807901,71,0
12095.2808199,59,0
12100.2808199,56,0
12105.2808199,55,0
12106.2807901,55,0
12114.2808199,53,0
12117.2808199,53,0
12124.2808199,54,0
12130.2808199,54,0
12134.2807901,54,0
12139.2808199,54,0
12144.2807901,54,0
12147.2807901,54,0
12154.2808199,54,0
12157.2807901,55,0
12162.2808199,59,0
12169.2807901,55,0
12174.2808199,55,0
12179.2807901,56,0
12184.2808199,56,0
12191.2808199,58,0
12194.2807901,58,0
12199.2808199,57,0
12205.2807901,56,0
12210.2808199,55,0
12216.2807901,55,0
12221.2808199,56,0
12227.2807901,55,0
12232.2808199,56,0
12237.2808199,58,0
12242.2807901,56,0
12247.2807901,56,0
12255.2808199,55,0
12257.2808199,55,0
12262.2808199,55,0
12267.2808199,55,0
12272.2808199,55,0
12278.2808199,56,0
12283.2808199,56,0
12288.2807901,55,0
12293.2808199,56,0
12299.2808199,55,0
12304.2808199,55,0
12309.2807901,55,0
12314.2808199,55,0
12322.2808199,55,0
12324.2808199,55,0
12330.2808199,56,0
12335.2808199,55,0
12341.2807901,56,0
12346.2808199,57,0
12352.2807901,58,0
12357.2807901,58,0
12362.2808199,67,0
12372.2808199,57,0
12376.2808199,58,0
12380.2808199,57,0
12383.2807901,57,0
12388.2807901,56,0
12393.2807901,56,0
12398.2807901,56,0
12403.2807901,55,0
12408.2808199,56,0
12413.2808199,56,0
12420.2808199,56,0
12423.2808199,56,0
12428.2807901,56,0
12433.2808199,56,0
12439.2807901,56,0
12448.2807901,56,0
12450.2808199,56,0
12455.2807901,55,0
12460.2808199,54,0
12466.2808199,54,0
12476.2808199,53,0
12477.2807901,53,0
12482.2807901,53,0
12487.2808199,53,0
12492.2808199,53,0
12497.2808199,54,0
12507.2807901,57,0
12508.2807901,57,0
12516.2808199,61,0
12518.2807901,61,0
12523.2808199,62,0
12529.2807901,65,0
12534.2808199,67,0
12539.2807901,67,0
12548.2808199,87,0
12551.2807901,87,0
12554.2808199,86,0
12560.2808199,76,0
12566.2808199,71,0
12575.2807901,59,0
12580.2808199,57,0
12582.2808199,56,0
12590.2807901,55,0
12595.2807901,55,0
12597.2808199,55,0
12607.1558199,52,0
12611.1558199,58,0
12616.1557901,56,0
12619.1558199,55,0
12626.1557901,56,0
12632.1558199,65,0
12637.1558199,60,0
12641.1558199,59,0
12643.1558199,60,0
12653.1558199,59,0
12656.1558199,59,0
12659.1557901,59,0
12666.1558199,59,0
12669.1558199,59,0
12675.1558199,59,0
12680.1558199,59,0
12686.1557901,59,0
12691.1558199,59,0
12697.1558199,59,0
12703.1558199,59,0
12707.1558199,59,0
12713.1558199,59,0
12718.1558199,59,0
12723.1557901,59,0
12731.1558199,59,0
12733.1558199,60,0
12739.1558199,60,0
12748.1557901,69,0
12752.1558199,69,0
12755.1558199,69,0
12763.1557901,62,0
12766.1557901,62,0
12771.1558199,63,0
12776.1558199,63,0
12781.1558199,65,0
12786.1558199,65,0
12791.1558199,64,0
12797.1557901,65,0
12802.1558199,65,0
12811.1557901,58,0
12813.1558199,58,0
12818.1557901,58,0
12823.1557901,58,0
12828.1558199,58,0
12833.1558199,59,0
12838.1557901,59,0
12847.1558199,71,0
12851.1558199,69,0
12854.1557901,68,0
12859.1557901,67,0
12864.1558199,63,0
12870.1558199,64,0
12875.1558199,62,0
12880.1558199,63,0
12889.1557901,64,0
12891.1558199,64,0
12896.1558199,65,0
12905.1557901,71,0
12912.1558199,77,0
12917.1557901,76,0
12919.1557901,77,0
12926.1557901,76,0
12932.1558199,74,0
12937.1558199,76,0
12938.1558199,76,0
12946.1558199,69,0
12948.1557901,71,0
12956.1558199,73,0
12958.1558199,73,0
12963.1558199,74,0
12973.1558199,80,0
12974.1557901,81,0
12979.1557901,81,0
12984.1558199,82,0
12989.1558199,82,0
12994.1558199,82,0
13003.1557901,81,0
13004.1558199,81,0
13009.1558199,80,0
13015.1558199,81,0
13022.1558199,80,0
13027.1558199,80,0
13036.1558199,65,0
13039.1557901,65,0
13046.1557901,68,0
13047.1557901,68,0
13052.1558199,67,0
13058.1557901,74,0
13066.1558199,74,0
13067.1557901,74,0
13077.1558199,72,0
13083.1557901,73,0
13088.1558199,69,0
13093.1558199,67,0
13095.1557901,67,0
13102.1558199,65,0
13104.1557901,65,0
13109.1557901,65,0
13114.1557901,67,0
13122.1557901,57,0
13126.1558199,57,0
13130.1558199,58,0
13135.1558199,59,0
13140.1558199,58,0
13145.1558199,57,0
13151.1558199,58,0
13160.1558199,55,0
13161.1558199,56,0
13166.1558199,56,0
13172.1558199,56,0
13178.1558199,57,0
13183.1558199,57,0
13188.1557901,58,0
13195.1558199,58,0
13198.1558199,58,0
13203.1558199,58,0
13208.1558199,58,0
13214.1557901,58,0
13219.1557901,58,0
13224.1558199,58,0
13229.1557901,57,0
13234.1557901,57,0
13239.1557901,57,0
13244.1558199,57,0
13250.1557901,57,0
13255.1558199,56,0
13260.1558199,56,0
13265.1558199,56,0
13270.1557901,55,0
13275.1558199,55,0
13280.1557901,55,0
13285.1557901,55,0
13290.1558199,54,0
13295.1558199,55,0
13300.1557901,54,0
13305.1558199,55,0
13311.1558199,55,0
13316.1557901,55,0
13321.1557901,55,0
13326.1558199,55,0
13331.1558199,55,0
13336.1558199,55,0
13341.1558199,55,0
13346.1558199,54,0
13352.1557901,55,0
13357.1557901,54,0
13362.1558199,55,0
13367.1558199,56,0
13373.1558199,55,0
13380.1557901,56,0
13384.1558199,56,0
13388.1558199,56,0
13395.1558199,56,0
13399.1557901,57,0
13404.1558199,57,0
13409.1558199,57,0
13416.1558199,57,0
13420.1557901,57,0
13425.1558199,56,0
13430.1558199,56,0
13438.1558199,54,0
13442.1558199,54,0
13448.1558199,54,0
13453.1557901,54,0
13458.1557901,54,0
13463.1558199,54,0
13468.1558199,54,0
13474.1558199,54,0
13480.1558199,54,0
13485.1558199,54,0
13491.1574199,55,0
13496.1574199,54,0
13501.1574199,54,0
13506.1574199,55,0
13512.1574199,54,0
13517.1573901,55,0
13522.1574199,55,0
13531.1574199,55,0
13532.1573901,55,0
13540.1573901,54,0
13543.1573901,54,0
13548.1574199,55,0
13553.1574199,55,0
13559.1573901,55,0
13568.1574199,55,0
13569.1573901,55,0
13574.1574199,55,0
13579.1574199,55,0
13584.1574199,55,0
13589.1573901,55,0
13594.1574199,55,0
13599.1573901,55,0
13604.1573901,55,0
13609.1574199,55,0
13615.1573901,56,0
13620.1574199,57,0
13625.1574199,58,0
13630.1574199,58,0
13636.1573901,59,0
13640.1573901,59,0
13645.1574199,55,0
13650.1574199,56,0
13655.1573901,55,0
13660.1573901,54,0
13665.1574199,54,0
13671.1573901,55,0
13676.1574199,56,0
13682.1574199,55,0
13688.1573901,55,0
13693.1574199,54,0
13698.1573901,53,0
13703.1574199,54,0
13709.1574199,54,0
13714.1574199,55,0
13720.1574199,54,0
13725.1573901,53,0
13730.1573901,53,0
13735.1574199,53,0
13741.1574199,52,0
13747.1573901,54,0
13752.1574199,54,0
13757.1574199,54,0
13762.1573901,54,0
13767.1574199,54,0
13772.1574199,54,0
13777.1574199,54,0
13782.1574199,54,0
13788.1574199,54,0
13793.1573901,54,0
13798.1573901,55,0
13803.1573901,54,0
13808.1574199,55,0
13813.1574199,56,0
13818.1574199,56,0
13823.1574199,55,0
13831.1574199,53,0
13837.1573901,54,0
13839.1573901,54,0
13844.1574199,54,0
13850.1573901,54,0
13855.1574199,54,0
13860.1574199,54,0
13866.1573901,54,0
13871.1573901,54,0
13876.1573901,55,0
13881.1573901,55,0
13886.1574199,55,0
13891.1574199,55,0
13897.1574199,55,0
13902.1574199,55,0
13907.1574199,55,0
13913.1574199,55,0
13918.1574199,55,0
13923.1574199,55,0
13928.1574199,55,0
13934.1573901,55,0
13939.1574199,53,0
13944.1574199,53,0
13949.1573901,54,0
13954.1574199,54,0
13959.1574199,54,0
13965.1573901,53,0
13974.1574199,54,0
13975.1573901,54,0
13980.1573901,54,0
13985.1574199,54,0
13990.1574199,54,0
13995.1574199,54,0
14000.1574199,54,0
14006.1574199,54,0
14011.1573901,54,0
14016.1574199,54,0
14021.1574199,55,0
14026.1573901,55,0
14031.1574199,54,0
14037.1574199,54,0
14043.1574199,54,0
14048.1574199,53,0
14053.1574199,53,0
14058.1573901,53,0
14063.1574199,53,0
14069.1574199,54,0
14074.1573901,55,0
14079.1573901,55,0
14084.1574199,55,0
14089.1574199,54,0
14095.1574199,55,0
14100.1574199,57,0
14105.1574199,61,0
14111.1574199,62,0
14116.1574199,62,0
14121.1574199,64,0
14126.1573901,63,0
14131.1574199,61,0
14137.1574199,58,0
14143.1573901,56,0
14148.1574199,57,0
14153.1573901,56,0
14158.1574199,56,0
14164.1574199,56,0
14170.1574199,56,0
14175.1574199,53,0
14180.1573901,53,0
14185.1574199,53,0
14190.1573901,53,0
14195.1574199,54,0
14200.1574199,53,0
14206.1573901,54,0
14211.1573901,54,0
14216.1574199,55,0
14221.1573901,55,0
14226.1574199,58,0
14232.1573901,58,0
14238.1574199,56,0
14242.1573901,56,0
14250.1573901,60,0
14252.1573901,60,0
14258.1574199,59,0
14262.1574199,59,0
14271.1574199,57,0
14273.1574199,57,0
14279.1574199,57,0
14284.1574199,57,0
14290.1574199,57,0
14295.1574199,55,0
14301.1574199,56,0
14307.1574199,54,0
14314.1574199,52,0
14317.1574199,53,0
14322.1574199,54,0
14330.1573901,52,0
14333.1573901,52,0
14338.1574199,52,0
14343.1574199,52,0
14348.1573901,53,0
14355.1574199,53,0
14358.1574199,53,0
14364.1574199,54,0
14370.1573901,55,0
14375.1574199,55,0
14380.1574199,55,0
14386.1573901,55,0
14391.1574199,56,0
14396.1574199,55,0
14401.1574199,55,0
14406.1573901,54,0
14411.1574199,55,0
14417.1574199,55,0
14422.1574199,55,0
14427.1574199,54,0
14432.1574199,54,0
14437.1574199,54,0
14442.1574199,54,0
14447.1574199,53,0
14453.1574199,51,0
14460.1574199,53,0
14464.1574199,53,0
14469.1573901,54,0
14474.1573901,55,0
14479.1574199,54,0
14484.1574199,54,0
14489.1574199,55,0
14499.1574199,56,0
14500.1574199,56,0
14505.1574199,56,0
14511.1573901,56,0
14520.1574199,77,0
14524.1574199,78,0
14527.1574199,77,0
14533.1574199,68,0
14537.1574199,69,0
14546.1574199,82,0
14547.1574199,82,0
14552.1574199,81,0
14558.1574199,74,0
14563.1574199,73,0
14572.1574199,61,0
14577.1574199,58,0
